dbo;GA_OFI_CONFIGURACAO;CON_TEMPO_PAINEL;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_CONFIGURACAO;CON_ENCERRAR_ITEM;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PATH_LAUDO;varchar;255;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_SECAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FUNC_ABRE_FECH_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_PROGRAMACAO_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_FUNC_MULTI_EMPR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_EXIBE_DATAATUAL_FICHA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_CHECKLIST_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_INTERV;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_MOTIVO_CONCLUIDO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_GERA_PREV_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_GERA_FALHA_OPMA_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_PLANO_PREV_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_CC_OS_AGREGADO;varchar;15;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PAINEL_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_BOX_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_POR_DENTRO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_MOT_PADRAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_ADIAN_TURNO_INI;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_ADIAN_TURNO_FIM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_TOLE_MOTIVO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_D1D2;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_AMOSTRAGEM;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_MOT_PADRAO_TROCA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_DATAREQ_SOLIC;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_NOVO_REL;varchar;1;YES;('N')
dbo;GA_OFI_CONFIGURACAO;CON_QTD_ITENS_BRANCO_OS;numeric;NULL;YES;((5))
dbo;GA_OFI_CONFIGURACAO;CON_IMP_MOT_PARADA_OS;varchar;1;YES;('N')
dbo;GA_OFI_CONFIGURACAO;CON_TRAVA_DT_COMUNIC_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOTORISTA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_AGENTE_ENTRADA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_INT;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PROJ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_UTILIZA_COMUNICACAO;varchar;1;YES;('N')
dbo;GA_OFI_CONFIGURACAO;CON_DIAS_ITENS_OS_ENC;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_MATER_MO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_EQP_EMPR_LOG;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_GERA_NUM_OS_EMPR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CFG_PATH_ANEXOS;varchar;1000;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_ABV_COMP_ATIV;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_OFI;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_HIST;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_GERAL;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_LAYOFI;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_MEC;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOST_ABA_COMU;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FUNC_UNICO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_TPR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ORDEM_ITENS_OS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OBS_ITEM;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_NOVA_TELA_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_INFORME_OPE;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DESC_ATIV_TPR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_VAL_COMUNICA_MOT_ENTRADA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_COMUNICA_BLOQ_ITENS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_N_AJUSTA_HORA_MEC;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_MOT_DESCONSIDERADO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_LIMITE_FICHA_BAN;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FILTRO_EQP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FILTRO_AGR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FILTRO_CC;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FILTRO_REP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_RESUMO_PAINEL;numeric;NULL;YES;((0))
dbo;GA_OFI_CONFIGURACAO;CON_BLOQUEIA_DT_ENT_COLETOR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_EXIBE_MSG_EQP_OUTRA_EMPR;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_CONS_PROJ_OBRIG;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_REABRE_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_APT_RETRO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_MOT_SOLIC;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_REQ_MOT_PARADA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_AGD_GARANTIA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_OPORTUNIDADE;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DSC_USUARIO_INT;varchar;100;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_CONSISTE_AGD;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ABRE_ENCERRA_ITEM;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_SEC_MECANICA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DESC_EMPR_EMPREL;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_APT_OS_CAMPO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_MOT_PADRAO_OS_CAMPO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_DES_STA_ITEM;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_ATIVIDADE_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_COMPONENTE_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_SISTEMA_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_COMPL_ATIV_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_COMPL_COMPO_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DIG_APL_DIR_COM_REQ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DIG_DIR_EST_COM_REQ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_INI;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_FIM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BLOQUEIA_HR_ENT_COLETOR;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PERMITE_OS_ACIMA_SEQ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;TEMPO_OS_SEM_MEC;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_PLANEJADA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_MOTIVO_PADRAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_AGENTE_PADRAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_OFICINA_PADRAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_NAO_GRAV_DT_SAIDA_INT_POV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DIAS_BLOQ_DESF_INT_POV;numeric;NULL;YES;NULL
