FK_GA_CLE_M_TAXAS__MO_GA_CLE_T;GA_CLE_MOV_TAXAS;COD_TAXA;GA_CLE_TAXAS;COD_TAXA
FK_GA_CLE_EQUIPAMENTO;GA_CLE_MOVIMENTO;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_CLE_ORC_COMPART_O;GA_CLE_ORC_COMPART;ID_ORC;GA_CLE_ORCAMENTOS;ID_ORC
FK_CLE_ORC_COMPART_O;GA_CLE_ORC_COMPART;COD_EMPR;GA_CLE_ORCAMENTOS;COD_EMPR
FK_CLE_ORC_COMPART_C;GA_CLE_ORC_COMPART;COD_COMPART;GA_EQP_COMPARTIMENTO;COD_COMPART
FK_CLE_ORC_COMPART_E;GA_CLE_ORC_COMPART;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_ORC_EQP_ORC;GA_CLE_ORC_EQP;COD_EMPR;GA_CLE_ORCAMENTOS;COD_EMPR
FK_ORC_EQP_ORC;GA_CLE_ORC_EQP;ID_ORC;GA_CLE_ORCAMENTOS;ID_ORC
FK_ORC_EQP_EQUIP;GA_CLE_ORC_EQP;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_CLE_ORC_MOTIVO;GA_CLE_ORCAMENTOS;COD_MOTIVO;GA_OFI_MOT_ENTRADA;COD_MOTIVO
EQUIPAMENTO_MOV_CCUST;GA_COMPL_ABLUB_MOV_CCUST;COD_MIS;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_ORIGEM_AUTOMACAO;GA_COMPL_ABLUB_MOV_CCUST;MOV_AUTOMACAO;GA_EQP_ORIGEM_AUTOMACAO;ID
EQUIPAMENTO_MOV_CCUST_LT;GA_COMPL_ABLUB_MOV_CCUST_LT;COD_MIS;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_ORIGEM_AUTOMACAO_LT;GA_COMPL_ABLUB_MOV_CCUST_LT;MOV_AUTOMACAO;GA_EQP_ORIGEM_AUTOMACAO;ID
FK_CPP_BLOQUEIO;GA_CPP_BLOQUEIO_DETALHE;ID_BLOQUEIO;GA_CPP_BLOQUEIO;ID
FK_COTAS_REGRAS;GA_CPP_COTAS;COD_REGRA;GA_CPP_REGRAS_COTAS;COD_REGRA
FK_COTAS__MATERIAL;GA_CPP_COTAS;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_COTAS__MATERIAL;GA_CPP_COTAS;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_COTAS_EQP_EQUIP;GA_CPP_COTAS_EQP;CPP_CODIGO_EQP;GA_CPP_EQUIPAMENTO;CPP_CODIGO_EQP
FK_COTAS_EQP_EQUIP;GA_CPP_COTAS_EQP;COD_PROP_EQUIP;GA_CPP_EQUIPAMENTO;COD_PROP_EQUIP
FK_COTAS_EQP_EQUIP;GA_CPP_COTAS_EQP;CPP_PROP_TIPO;GA_CPP_EQUIPAMENTO;CPP_PROP_TIPO
FK_COTAS_EQP_MATERIAL;GA_CPP_COTAS_EQP;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_COTAS_EQP_MATERIAL;GA_CPP_COTAS_EQP;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_GA_CPP_C_MAT_CPP_C_GA_EQP_M;GA_CPP_CUSTO_MATERIAL;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
MAT_CPP_C_MATER;GA_CPP_CUSTO_MATERIAL;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_GA_CPP_C_MAT_CPP_C_GA_EQP_M;GA_CPP_CUSTO_MATERIAL;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CPP_C_MATER;GA_CPP_CUSTO_MATERIAL;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CPP_CUSTO_MAT_EQP_MAT;GA_CPP_CUSTO_MATERIAL_EQP;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CPP_CUSTO_MATERIAL_EQP;GA_CPP_CUSTO_MATERIAL_EQP;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CPP_CUSTO_MAT_EQP_MAT;GA_CPP_CUSTO_MATERIAL_EQP;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
MAT_CPP_CUSTO_MATERIAL_EQP;GA_CPP_CUSTO_MATERIAL_EQP;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_CPP_CUST_PONTO_MAT;GA_CPP_CUSTO_MATERIAL_PONTO;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
MAT_CUSTO_MATERIAL_P;GA_CPP_CUSTO_MATERIAL_PONTO;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_CPP_CUST_PONTO_MAT;GA_CPP_CUSTO_MATERIAL_PONTO;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CUSTO_MATERIAL_P;GA_CPP_CUSTO_MATERIAL_PONTO;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_CPP_CUST_PONTO_PONTO;GA_CPP_CUSTO_MATERIAL_PONTO;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
PONTO_CUSTO_MATERIAL;GA_CPP_CUSTO_MATERIAL_PONTO;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
MAT_CPP_CUSTO_MAT_PROP_MAT;GA_CPP_CUSTO_MATERIAL_PROP;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MAT_CPP_CUSTO_MAT_PROP_MAT;GA_CPP_CUSTO_MATERIAL_PROP;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_CPP_CUS_MAT_EQP_MAT_TP;GA_CPP_CUSTO_MATERIAL_TP;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_CPP_CUS_MAT_EQP_MAT_TP;GA_CPP_CUSTO_MATERIAL_TP;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_ESTMEDIDO__MATERIAL;GA_CPP_ESTOQUE_MEDIDO;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_ESTMEDIDO__MATERIAL;GA_CPP_ESTOQUE_MEDIDO;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_PTOABA__ESTMED;GA_CPP_ESTOQUE_MEDIDO;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
FK_FORNECEDOR__ESTOQUE;ga_cpp_estoque_ponto;FOR_CODIGO;GA_CPP_FORNECEDOR;FOR_CODIGO
FK_GA_CPP_POSICAO_ESTOQUE;ga_cpp_estoque_ponto;COD_POSICAO_EST;GA_CPP_POSICAO_ESTOQUE;COD_POSICAO_EST
FK_ESTOQUE__MATERIAL;ga_cpp_estoque_ponto;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_ESTOQUE__MATERIAL;ga_cpp_estoque_ponto;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_GA_CPP_PROJETO;ga_cpp_estoque_ponto;PROJ_CODE;GA_OFI_PROJETO;PROJ_CODE
FK_GA_CPP_PROJETO;ga_cpp_estoque_ponto;PROJ_EMPR;GA_OFI_PROJETO;PROJ_EMPR
FK_BOMBA_FECHAMENTO;GA_CPP_FECHAMENTO;ID_BOMBA_PONTO;GA_EQP_PONTO_BOMBA;ID_BOMBA_PONTO
FK_GA_CPP_F_REFERENCE_GA_EQP_P;GA_CPP_FECHAMENTO;ID_BOMBA_PONTO;GA_EQP_PONTO_BOMBA;ID_BOMBA_PONTO
FK_MOVIMENTO__ITENS;GA_CPP_ITENS_MOV;MOV_ID;GA_CPP_MOVIMENTO;MOV_ID
FK_CPP_ITENS_MATER;GA_CPP_ITENS_MOV;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_CPP_ITENS_MATER;GA_CPP_ITENS_MOV;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_PONTO_BOMBA__ITENS;GA_CPP_ITENS_MOV;ID_BOMBA_PONTO;GA_EQP_PONTO_BOMBA;ID_BOMBA_PONTO
FK_ITENS_MOV_FAIXAS;GA_CPP_ITENS_MOV_FAIXAS;MOV_ID;GA_CPP_ITENS_MOV;MOV_ID
FK_ITENS_MOV_FAIXAS;GA_CPP_ITENS_MOV_FAIXAS;COD_EMPR;GA_CPP_ITENS_MOV;COD_EMPR
FK_ITENS_MOV_FAIXAS;GA_CPP_ITENS_MOV_FAIXAS;COD_MATER;GA_CPP_ITENS_MOV;COD_MATER
FK_FORMA_PAGTO;GA_CPP_ITENS_MOV_PAGAMENTO;COD_PAGTO;GA_CPP_CONDPAG;PAG_CODIGO
FK_MOV_ITENS;GA_CPP_ITENS_MOV_X_PAGAMENTOS;COD_MATER;GA_CPP_ITENS_MOV;COD_MATER
FK_MOV_ITENS;GA_CPP_ITENS_MOV_X_PAGAMENTOS;COD_EMPR;GA_CPP_ITENS_MOV;COD_EMPR
FK_MOV_ITENS;GA_CPP_ITENS_MOV_X_PAGAMENTOS;MOV_ID;GA_CPP_ITENS_MOV;MOV_ID
